#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   178   0.506765E+04  -0.351685E+02   0.173555E-03  -0.351685E+02   0.781567E+00  -0.629084E-06   0.173555E-03  -0.629084E-06   0.572811E-07
   179   0.509047E+04  -0.344639E+02   0.172043E-03  -0.344639E+02   0.771286E+00  -0.619563E-06   0.172043E-03  -0.619563E-06   0.569582E-07
   180   0.511298E+04  -0.337337E+02   0.170552E-03  -0.337337E+02   0.761165E+00  -0.609414E-06   0.170552E-03  -0.609414E-06   0.566381E-07
   181   0.513496E+04  -0.329779E+02   0.169081E-03  -0.329779E+02   0.751203E+00  -0.598673E-06   0.169081E-03  -0.598673E-06   0.563209E-07
   182   0.515649E+04  -0.321950E+02   0.167629E-03  -0.321950E+02   0.741473E+00  -0.587371E-06   0.167629E-03  -0.587371E-06   0.560064E-07
   183   0.517749E+04  -0.313866E+02   0.166196E-03  -0.313866E+02   0.731901E+00  -0.575543E-06   0.166196E-03  -0.575543E-06   0.556947E-07
   184   0.519812E+04  -0.305517E+02   0.164782E-03  -0.305517E+02   0.722559E+00  -0.563223E-06   0.164782E-03  -0.563223E-06   0.553858E-07
   185   0.521829E+04  -0.296928E+02   0.163385E-03  -0.296928E+02   0.713595E+00  -0.550445E-06   0.163385E-03  -0.550445E-06   0.550795E-07
   186   0.523764E+04  -0.288067E+02   0.162005E-03  -0.288067E+02   0.704869E+00  -0.537241E-06   0.162005E-03  -0.537241E-06   0.547759E-07
   187   0.525683E+04  -0.278951E+02   0.160641E-03  -0.278951E+02   0.696519E+00  -0.523645E-06   0.160641E-03  -0.523645E-06   0.544749E-07
   188   0.527551E+04  -0.269594E+02   0.159294E-03  -0.269594E+02   0.688530E+00  -0.509692E-06   0.159294E-03  -0.509692E-06   0.541766E-07
   189   0.529358E+04  -0.259981E+02   0.157962E-03  -0.259981E+02   0.680939E+00  -0.495416E-06   0.157962E-03  -0.495416E-06   0.538808E-07
   190   0.531151E+04  -0.250135E+02   0.156645E-03  -0.250135E+02   0.673797E+00  -0.480848E-06   0.156645E-03  -0.480848E-06   0.535876E-07
   191   0.532855E+04  -0.240025E+02   0.155343E-03  -0.240025E+02   0.667126E+00  -0.466025E-06   0.155343E-03  -0.466025E-06   0.532969E-07
   192   0.534521E+04  -0.229675E+02   0.154055E-03  -0.229675E+02   0.660946E+00  -0.450978E-06   0.154055E-03  -0.450978E-06   0.530087E-07
   193   0.536128E+04  -0.219098E+02   0.152780E-03  -0.219098E+02   0.655302E+00  -0.435743E-06   0.152780E-03  -0.435743E-06   0.527230E-07
   194   0.537698E+04  -0.208273E+02   0.151518E-03  -0.208273E+02   0.650222E+00  -0.420351E-06   0.151518E-03  -0.420351E-06   0.524396E-07
   195   0.539209E+04  -0.197223E+02   0.150268E-03  -0.197223E+02   0.645743E+00  -0.404839E-06   0.150268E-03  -0.404839E-06   0.521587E-07
   196   0.540661E+04  -0.185939E+02   0.149029E-03  -0.185939E+02   0.641902E+00  -0.389238E-06   0.149029E-03  -0.389238E-06   0.518802E-07
   197   0.542068E+04  -0.174437E+02   0.147803E-03  -0.174437E+02   0.638741E+00  -0.373582E-06   0.147803E-03  -0.373582E-06   0.516040E-07
   198   0.543424E+04  -0.162709E+02   0.146586E-03  -0.162709E+02   0.636283E+00  -0.357906E-06   0.146586E-03  -0.357906E-06   0.513302E-07
   199   0.544729E+04  -0.150763E+02   0.145380E-03  -0.150763E+02   0.634564E+00  -0.342243E-06   0.145380E-03  -0.342243E-06   0.510586E-07
   200   0.545983E+04  -0.138606E+02   0.144184E-03  -0.138606E+02   0.633613E+00  -0.326627E-06   0.144184E-03  -0.326627E-06   0.507892E-07
   201   0.547178E+04  -0.126230E+02   0.142996E-03  -0.126230E+02   0.633488E+00  -0.311085E-06   0.142996E-03  -0.311085E-06   0.505221E-07
   202   0.548321E+04  -0.113652E+02   0.141818E-03  -0.113652E+02   0.634196E+00  -0.295624E-06   0.141818E-03  -0.295624E-06   0.502573E-07
   203   0.549406E+04  -0.100862E+02   0.140648E-03  -0.100862E+02   0.635796E+00  -0.280243E-06   0.140648E-03  -0.280243E-06   0.499946E-07
   204   0.550425E+04  -0.878906E+01   0.139488E-03  -0.878906E+01   0.638308E+00  -0.264941E-06   0.139488E-03  -0.264941E-06   0.497340E-07
   205   0.551392E+04  -0.747156E+01   0.138336E-03  -0.747156E+01   0.641777E+00  -0.249718E-06   0.138336E-03  -0.249718E-06   0.494756E-07
   206   0.552294E+04  -0.613493E+01   0.137193E-03  -0.613493E+01   0.646239E+00  -0.234574E-06   0.137193E-03  -0.234574E-06   0.492194E-07
   207   0.553144E+04  -0.477962E+01   0.136059E-03  -0.477962E+01   0.651715E+00  -0.219510E-06   0.136059E-03  -0.219510E-06   0.489653E-07
   208   0.553920E+04  -0.340612E+01   0.134934E-03  -0.340612E+01   0.658256E+00  -0.204523E-06   0.134934E-03  -0.204523E-06   0.487132E-07
   209   0.554638E+04  -0.201480E+01   0.133817E-03  -0.201480E+01   0.665884E+00  -0.189615E-06   0.133817E-03  -0.189615E-06   0.484633E-07
   210   0.555296E+04  -0.606537E+00   0.132709E-03  -0.606537E+00   0.674649E+00  -0.174785E-06   0.132709E-03  -0.174785E-06   0.482154E-07
   211   0.555896E+04   0.818616E+00   0.131609E-03   0.818616E+00   0.684582E+00  -0.160032E-06   0.131609E-03  -0.160032E-06   0.479695E-07
   212   0.556423E+04   0.225973E+01   0.130518E-03   0.225973E+01   0.695709E+00  -0.145357E-06   0.130518E-03  -0.145357E-06   0.477257E-07
   213   0.556898E+04   0.371688E+01   0.129435E-03   0.371688E+01   0.708076E+00  -0.130758E-06   0.129435E-03  -0.130758E-06   0.474838E-07
   214   0.557306E+04   0.518884E+01   0.128360E-03   0.518884E+01   0.721673E+00  -0.116237E-06   0.128360E-03  -0.116237E-06   0.472440E-07
   215   0.557656E+04   0.667491E+01   0.127294E-03   0.667491E+01   0.736693E+00  -0.101792E-06   0.127294E-03  -0.101792E-06   0.470061E-07
   216   0.557939E+04   0.817560E+01   0.126236E-03   0.817560E+01   0.752949E+00  -0.874231E-07   0.126236E-03  -0.874231E-07   0.467701E-07
   217   0.558171E+04   0.968893E+01   0.125187E-03   0.968893E+01   0.770597E+00  -0.731303E-07   0.125187E-03  -0.731303E-07   0.465361E-07
   218   0.558337E+04   0.112151E+02   0.124145E-03   0.112151E+02   0.789636E+00  -0.589132E-07   0.124145E-03  -0.589132E-07   0.463040E-07
   219   0.558444E+04   0.127551E+02   0.123112E-03   0.127551E+02   0.810064E+00  -0.447714E-07   0.123112E-03  -0.447714E-07   0.460737E-07
   220   0.558491E+04   0.143046E+02   0.122087E-03   0.143046E+02   0.832029E+00  -0.307048E-07   0.122087E-03  -0.307048E-07   0.458454E-07
   221   0.558480E+04   0.158656E+02   0.121069E-03   0.158656E+02   0.855456E+00  -0.167130E-07   0.121069E-03  -0.167130E-07   0.456189E-07
   222   0.558410E+04   0.174369E+02   0.120060E-03   0.174369E+02   0.880493E+00  -0.279569E-08   0.120060E-03  -0.279569E-08   0.453942E-07
   223   0.558266E+04   0.190190E+02   0.119059E-03   0.190190E+02   0.907065E+00   0.110473E-07   0.119059E-03   0.110473E-07   0.451713E-07
   224   0.558077E+04   0.206083E+02   0.118065E-03   0.206083E+02   0.935170E+00   0.248163E-07   0.118065E-03   0.248163E-07   0.449503E-07
   225   0.557823E+04   0.222079E+02   0.117079E-03   0.222079E+02   0.964957E+00   0.385116E-07   0.117079E-03   0.385116E-07   0.447310E-07
   226   0.557509E+04   0.238139E+02   0.116101E-03   0.238139E+02   0.996424E+00   0.521335E-07   0.116101E-03   0.521335E-07   0.445134E-07
   227   0.557129E+04   0.254279E+02   0.115131E-03   0.254279E+02   0.102957E+01   0.656822E-07   0.115131E-03   0.656822E-07   0.442976E-07
   228   0.556697E+04   0.270484E+02   0.114168E-03   0.270484E+02   0.106440E+01   0.791580E-07   0.114168E-03   0.791580E-07   0.440836E-07
   229   0.556206E+04   0.286739E+02   0.113213E-03   0.286739E+02   0.110097E+01   0.925613E-07   0.113213E-03   0.925613E-07   0.438712E-07
   230   0.555648E+04   0.303053E+02   0.112266E-03   0.303053E+02   0.113930E+01   0.105892E-06   0.112266E-03   0.105892E-06   0.436605E-07
   231   0.555024E+04   0.319416E+02   0.111326E-03   0.319416E+02   0.117945E+01   0.119151E-06   0.111326E-03   0.119151E-06   0.434514E-07
   232   0.554348E+04   0.335816E+02   0.110393E-03   0.335816E+02   0.122136E+01   0.132338E-06   0.110393E-03   0.132338E-06   0.432440E-07
   233   0.553613E+04   0.352237E+02   0.109468E-03   0.352237E+02   0.126523E+01   0.145454E-06   0.109468E-03   0.145454E-06   0.430383E-07
   234   0.552804E+04   0.368686E+02   0.108550E-03   0.368686E+02   0.131093E+01   0.158498E-06   0.108550E-03   0.158498E-06   0.428341E-07
   235   0.551944E+04   0.385149E+02   0.107639E-03   0.385149E+02   0.135852E+01   0.171472E-06   0.107639E-03   0.171472E-06   0.426315E-07
   236   0.551016E+04   0.401626E+02   0.106736E-03   0.401626E+02   0.140800E+01   0.184375E-06   0.106736E-03   0.184375E-06   0.424305E-07
   237   0.550030E+04   0.418102E+02   0.105840E-03   0.418102E+02   0.145945E+01   0.197208E-06   0.105840E-03   0.197208E-06   0.422311E-07
   238   0.548984E+04   0.434578E+02   0.104951E-03   0.434578E+02   0.151295E+01   0.209970E-06   0.104951E-03   0.209970E-06   0.420332E-07
   239   0.547886E+04   0.451045E+02   0.104069E-03   0.451045E+02   0.156833E+01   0.222663E-06   0.104069E-03   0.222663E-06   0.418367E-07
   240   0.546714E+04   0.467483E+02   0.103194E-03   0.467483E+02   0.162568E+01   0.235286E-06   0.103194E-03   0.235286E-06   0.416418E-07
   241   0.545498E+04   0.483897E+02   0.102326E-03   0.483897E+02   0.168514E+01   0.247840E-06   0.102326E-03   0.247840E-06   0.414484E-07
   242   0.544223E+04   0.500282E+02   0.101464E-03   0.500282E+02   0.174657E+01   0.260325E-06   0.101464E-03   0.260325E-06   0.412564E-07
   243   0.542888E+04   0.516621E+02   0.100610E-03   0.516621E+02   0.181010E+01   0.272741E-06   0.100610E-03   0.272741E-06   0.410658E-07
   244   0.541494E+04   0.532924E+02   0.997627E-04   0.532924E+02   0.187568E+01   0.285089E-06   0.997627E-04   0.285089E-06   0.408767E-07
   245   0.540040E+04   0.549160E+02   0.989220E-04   0.549160E+02   0.194336E+01   0.297369E-06   0.989220E-04   0.297369E-06   0.406890E-07
   246   0.538535E+04   0.565344E+02   0.980880E-04   0.565344E+02   0.201315E+01   0.309581E-06   0.980880E-04   0.309581E-06   0.405026E-07
   247   0.536978E+04   0.581453E+02   0.972606E-04   0.581453E+02   0.208497E+01   0.321725E-06   0.972606E-04   0.321725E-06   0.403176E-07
   248   0.535361E+04   0.597489E+02   0.964399E-04   0.597489E+02   0.215919E+01   0.333802E-06   0.964399E-04   0.333802E-06   0.401340E-07
   249   0.533700E+04   0.613444E+02   0.956257E-04   0.613444E+02   0.223530E+01   0.345813E-06   0.956257E-04   0.345813E-06   0.399517E-07
   250   0.531979E+04   0.629303E+02   0.948180E-04   0.629303E+02   0.231374E+01   0.357756E-06   0.948180E-04   0.357756E-06   0.397706E-07
   251   0.530213E+04   0.645073E+02   0.940167E-04   0.645073E+02   0.239420E+01   0.369633E-06   0.940167E-04   0.369633E-06   0.395909E-07
   252   0.528381E+04   0.660740E+02   0.932218E-04   0.660740E+02   0.247692E+01   0.381444E-06   0.932218E-04   0.381444E-06   0.394124E-07
   253   0.526519E+04   0.676289E+02   0.924333E-04   0.676289E+02   0.256167E+01   0.393190E-06   0.924333E-04   0.393190E-06   0.392353E-07
   254   0.524598E+04   0.691720E+02   0.916510E-04   0.691720E+02   0.264874E+01   0.404872E-06   0.916510E-04   0.404872E-06   0.390593E-07
   255   0.522625E+04   0.707033E+02   0.908750E-04   0.707033E+02   0.273785E+01   0.416490E-06   0.908750E-04   0.416490E-06   0.388846E-07
   256   0.520607E+04   0.722229E+02   0.901051E-04   0.722229E+02   0.282936E+01   0.428044E-06   0.901051E-04   0.428044E-06   0.387112E-07
   257   0.518544E+04   0.737226E+02   0.893413E-04   0.737226E+02   0.292283E+01   0.439536E-06   0.893413E-04   0.439536E-06   0.385390E-07
   258   0.516430E+04   0.752150E+02   0.885836E-04   0.752150E+02   0.301864E+01   0.450967E-06   0.885836E-04   0.450967E-06   0.383679E-07
   259   0.514271E+04   0.766852E+02   0.878318E-04   0.766852E+02   0.311662E+01   0.462336E-06   0.878318E-04   0.462336E-06   0.381981E-07
   260   0.512075E+04   0.781482E+02   0.870860E-04   0.781482E+02   0.321679E+01   0.473644E-06   0.870860E-04   0.473644E-06   0.380295E-07
   261   0.509827E+04   0.795817E+02   0.863461E-04   0.795817E+02   0.331906E+01   0.484893E-06   0.863461E-04   0.484893E-06   0.378621E-07
   262   0.507527E+04   0.810080E+02   0.856120E-04   0.810080E+02   0.342367E+01   0.496082E-06   0.856120E-04   0.496082E-06   0.376958E-07
   263   0.505212E+04   0.824196E+02   0.848837E-04   0.824196E+02   0.353040E+01   0.507213E-06   0.848837E-04   0.507213E-06   0.375307E-07
   264   0.502837E+04   0.838091E+02   0.841611E-04   0.838091E+02   0.363930E+01   0.518285E-06   0.841611E-04   0.518285E-06   0.373668E-07
   265   0.500411E+04   0.851692E+02   0.834441E-04   0.851692E+02   0.375032E+01   0.529301E-06   0.834441E-04   0.529301E-06   0.372040E-07
   266   0.497955E+04   0.865221E+02   0.827327E-04   0.865221E+02   0.386368E+01   0.540260E-06   0.827327E-04   0.540260E-06   0.370423E-07
   267   0.495447E+04   0.878455E+02   0.820269E-04   0.878455E+02   0.397900E+01   0.551163E-06   0.820269E-04   0.551163E-06   0.368818E-07
   268   0.492902E+04   0.891543E+02   0.813266E-04   0.891543E+02   0.409665E+01   0.562010E-06   0.813266E-04   0.562010E-06   0.367223E-07
   269   0.490305E+04   0.904412E+02   0.806317E-04   0.904412E+02   0.421635E+01   0.572803E-06   0.806317E-04   0.572803E-06   0.365640E-07
   270   0.487686E+04   0.917060E+02   0.799422E-04   0.917060E+02   0.433816E+01   0.583542E-06   0.799422E-04   0.583542E-06   0.364068E-07
   271   0.485023E+04   0.929489E+02   0.792580E-04   0.929489E+02   0.446201E+01   0.594227E-06   0.792580E-04   0.594227E-06   0.362506E-07
   272   0.482337E+04   0.941624E+02   0.785790E-04   0.941624E+02   0.458820E+01   0.604860E-06   0.785790E-04   0.604860E-06   0.360955E-07
   273   0.479606E+04   0.953613E+02   0.779053E-04   0.953613E+02   0.471614E+01   0.615440E-06   0.779053E-04   0.615440E-06   0.359415E-07
   274   0.476846E+04   0.965235E+02   0.772367E-04   0.965235E+02   0.484642E+01   0.625970E-06   0.772367E-04   0.625970E-06   0.357885E-07
   275   0.474049E+04   0.976711E+02   0.765732E-04   0.976711E+02   0.497852E+01   0.636448E-06   0.765732E-04   0.636448E-06   0.356366E-07
   276   0.471230E+04   0.987820E+02   0.759148E-04   0.987820E+02   0.511266E+01   0.646876E-06   0.759148E-04   0.646876E-06   0.354857E-07
   277   0.468366E+04   0.998784E+02   0.752613E-04   0.998784E+02   0.524885E+01   0.657255E-06   0.752613E-04   0.657255E-06   0.353358E-07
   278   0.465480E+04   0.100938E+03   0.746128E-04   0.100938E+03   0.538701E+01   0.667585E-06   0.746128E-04   0.667585E-06   0.351869E-07
   279   0.462564E+04   0.101968E+03   0.739691E-04   0.101968E+03   0.552707E+01   0.677867E-06   0.739691E-04   0.677867E-06   0.350390E-07
   280   0.459619E+04   0.102984E+03   0.733302E-04   0.102984E+03   0.566903E+01   0.688102E-06   0.733302E-04   0.688102E-06   0.348922E-07
   281   0.456658E+04   0.103963E+03   0.726961E-04   0.103963E+03   0.581296E+01   0.698289E-06   0.726961E-04   0.698289E-06   0.347462E-07
   282   0.453654E+04   0.104913E+03   0.720667E-04   0.104913E+03   0.595857E+01   0.708431E-06   0.720667E-04   0.708431E-06   0.346013E-07
   283   0.450635E+04   0.105834E+03   0.714420E-04   0.105834E+03   0.610607E+01   0.718527E-06   0.714420E-04   0.718527E-06   0.344573E-07
   284   0.447593E+04   0.106725E+03   0.708218E-04   0.106725E+03   0.625541E+01   0.728578E-06   0.708218E-04   0.728578E-06   0.343143E-07
   285   0.444529E+04   0.107587E+03   0.702062E-04   0.107587E+03   0.640657E+01   0.738585E-06   0.702062E-04   0.738585E-06   0.341722E-07
   286   0.441436E+04   0.108413E+03   0.695950E-04   0.108413E+03   0.655941E+01   0.748548E-06   0.695950E-04   0.748548E-06   0.340310E-07
   287   0.438320E+04   0.109217E+03   0.689883E-04   0.109217E+03   0.671393E+01   0.758468E-06   0.689883E-04   0.758468E-06   0.338907E-07
   288   0.435190E+04   0.109984E+03   0.683859E-04   0.109984E+03   0.687013E+01   0.768346E-06   0.683859E-04   0.768346E-06   0.337514E-07
   289   0.432038E+04   0.110722E+03   0.677878E-04   0.110722E+03   0.702793E+01   0.778183E-06   0.677878E-04   0.778183E-06   0.336129E-07
   290   0.428871E+04   0.111430E+03   0.671940E-04   0.111430E+03   0.718720E+01   0.787978E-06   0.671940E-04   0.787978E-06   0.334754E-07
   291   0.425689E+04   0.112095E+03   0.666044E-04   0.112095E+03   0.734867E+01   0.797733E-06   0.666044E-04   0.797733E-06   0.333387E-07
   292   0.422462E+04   0.112738E+03   0.660189E-04   0.112738E+03   0.751123E+01   0.807449E-06   0.660189E-04   0.807449E-06   0.332029E-07
   293   0.419251E+04   0.113337E+03   0.654375E-04   0.113337E+03   0.767450E+01   0.817125E-06   0.654375E-04   0.817125E-06   0.330679E-07
   294   0.416010E+04   0.113914E+03   0.648601E-04   0.113914E+03   0.783998E+01   0.826763E-06   0.648601E-04   0.826763E-06   0.329338E-07
   295   0.412777E+04   0.114447E+03   0.642867E-04   0.114447E+03   0.800618E+01   0.836364E-06   0.642867E-04   0.836364E-06   0.328005E-07
   296   0.409514E+04   0.114952E+03   0.637172E-04   0.114952E+03   0.817458E+01   0.845927E-06   0.637172E-04   0.845927E-06   0.326680E-07
   297   0.406243E+04   0.115427E+03   0.631516E-04   0.115427E+03   0.834296E+01   0.855454E-06   0.631516E-04   0.855454E-06   0.325364E-07
   298   0.402951E+04   0.115858E+03   0.625897E-04   0.115858E+03   0.851355E+01   0.864946E-06   0.625897E-04   0.864946E-06   0.324055E-07
   299   0.399659E+04   0.116252E+03   0.620316E-04   0.116252E+03   0.868560E+01   0.874402E-06   0.620316E-04   0.874402E-06   0.322755E-07
   300   0.396352E+04   0.116611E+03   0.614772E-04   0.116611E+03   0.885763E+01   0.883824E-06   0.614772E-04   0.883824E-06   0.321462E-07
   301   0.393037E+04   0.116940E+03   0.609265E-04   0.116940E+03   0.903112E+01   0.893211E-06   0.609265E-04   0.893211E-06   0.320177E-07
   302   0.389723E+04   0.117240E+03   0.603794E-04   0.117240E+03   0.920534E+01   0.902559E-06   0.603794E-04   0.902559E-06   0.318900E-07
   303   0.386402E+04   0.117496E+03   0.598359E-04   0.117496E+03   0.938103E+01   0.911864E-06   0.598359E-04   0.911864E-06   0.317630E-07
   304   0.383073E+04   0.117708E+03   0.592960E-04   0.117708E+03   0.955819E+01   0.921120E-06   0.592960E-04   0.921120E-06   0.316368E-07
   305   0.379744E+04   0.117891E+03   0.587598E-04   0.117891E+03   0.973534E+01   0.930323E-06   0.587598E-04   0.930323E-06   0.315113E-07
   306   0.376408E+04   0.118038E+03   0.582273E-04   0.118038E+03   0.991321E+01   0.939467E-06   0.582273E-04   0.939467E-06   0.313866E-07
   307   0.373072E+04   0.118140E+03   0.576984E-04   0.118140E+03   0.100918E+02   0.948548E-06   0.576984E-04   0.948548E-06   0.312626E-07
   308   0.369736E+04   0.118221E+03   0.571732E-04   0.118221E+03   0.102726E+02   0.957560E-06   0.571732E-04   0.957560E-06   0.311394E-07
   309   0.366408E+04   0.118251E+03   0.566516E-04   0.118251E+03   0.104527E+02   0.966499E-06   0.566516E-04   0.966499E-06   0.310169E-07
   310   0.363072E+04   0.118251E+03   0.561337E-04   0.118251E+03   0.106328E+02   0.975360E-06   0.561337E-04   0.975360E-06   0.308951E-07
   311   0.359743E+04   0.118207E+03   0.556194E-04   0.118207E+03   0.108151E+02   0.984138E-06   0.556194E-04   0.984138E-06   0.307740E-07
   312   0.356422E+04   0.118134E+03   0.551088E-04   0.118134E+03   0.109966E+02   0.992828E-06   0.551088E-04   0.992828E-06   0.306537E-07
   313   0.353101E+04   0.118017E+03   0.546019E-04   0.118017E+03   0.111789E+02   0.100142E-05   0.546019E-04   0.100142E-05   0.305340E-07
   314   0.349787E+04   0.117871E+03   0.540987E-04   0.117871E+03   0.113619E+02   0.100992E-05   0.540987E-04   0.100992E-05   0.304151E-07
   315   0.346480E+04   0.117681E+03   0.535991E-04   0.117681E+03   0.115442E+02   0.101832E-05   0.535991E-04   0.101832E-05   0.302968E-07
   316   0.343181E+04   0.117454E+03   0.531033E-04   0.117454E+03   0.117273E+02   0.102661E-05   0.531033E-04   0.102661E-05   0.301792E-07
   317   0.339889E+04   0.117191E+03   0.526111E-04   0.117191E+03   0.119096E+02   0.103478E-05   0.526111E-04   0.103478E-05   0.300623E-07
   318   0.336604E+04   0.116891E+03   0.521226E-04   0.116891E+03   0.120933E+02   0.104284E-05   0.521226E-04   0.104284E-05   0.299461E-07
