#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   573   0.236452E+04   0.235817E+02   0.330387E-05   0.235817E+02   0.114256E+02  -0.290749E-06   0.330387E-05  -0.290749E-06   0.132878E-07
   574   0.235746E+04   0.243035E+02   0.333889E-05   0.243035E+02   0.116467E+02  -0.304405E-06   0.333889E-05  -0.304405E-06   0.132510E-07
   575   0.235025E+04   0.249981E+02   0.337459E-05   0.249981E+02   0.118707E+02  -0.318002E-06   0.337459E-05  -0.318002E-06   0.132143E-07
   576   0.234297E+04   0.256670E+02   0.341096E-05   0.256670E+02   0.120992E+02  -0.331538E-06   0.341096E-05  -0.331538E-06   0.131777E-07
   577   0.233545E+04   0.263087E+02   0.344799E-05   0.263087E+02   0.123313E+02  -0.345010E-06   0.344799E-05  -0.345010E-06   0.131413E-07
   578   0.232786E+04   0.269225E+02   0.348567E-05   0.269225E+02   0.125665E+02  -0.358417E-06   0.348567E-05  -0.358417E-06   0.131051E-07
   579   0.232019E+04   0.275091E+02   0.352400E-05   0.275091E+02   0.128061E+02  -0.371757E-06   0.352400E-05  -0.371757E-06   0.130690E-07
   580   0.231244E+04   0.280663E+02   0.356295E-05   0.280663E+02   0.130486E+02  -0.385028E-06   0.356295E-05  -0.385028E-06   0.130330E-07
   581   0.230439E+04   0.285962E+02   0.360251E-05   0.285962E+02   0.132942E+02  -0.398226E-06   0.360251E-05  -0.398226E-06   0.129972E-07
   582   0.229634E+04   0.290967E+02   0.364268E-05   0.290967E+02   0.135435E+02  -0.411352E-06   0.364268E-05  -0.411352E-06   0.129615E-07
   583   0.228820E+04   0.295670E+02   0.368345E-05   0.295670E+02   0.137957E+02  -0.424401E-06   0.368345E-05  -0.424401E-06   0.129260E-07
   584   0.227999E+04   0.300085E+02   0.372480E-05   0.300085E+02   0.140510E+02  -0.437373E-06   0.372480E-05  -0.437373E-06   0.128906E-07
   585   0.227170E+04   0.304199E+02   0.376672E-05   0.304199E+02   0.143092E+02  -0.450264E-06   0.376672E-05  -0.450264E-06   0.128553E-07
   586   0.226325E+04   0.308009E+02   0.380921E-05   0.308009E+02   0.145697E+02  -0.463074E-06   0.380921E-05  -0.463074E-06   0.128202E-07
   587   0.225480E+04   0.311518E+02   0.385224E-05   0.311518E+02   0.148340E+02  -0.475800E-06   0.385224E-05  -0.475800E-06   0.127852E-07
   588   0.224620E+04   0.314709E+02   0.389582E-05   0.314709E+02   0.151005E+02  -0.488439E-06   0.389582E-05  -0.488439E-06   0.127504E-07
   589   0.223751E+04   0.317598E+02   0.393992E-05   0.317598E+02   0.153701E+02  -0.500990E-06   0.393992E-05  -0.500990E-06   0.127157E-07
   590   0.222875E+04   0.320176E+02   0.398453E-05   0.320176E+02   0.156411E+02  -0.513451E-06   0.398453E-05  -0.513451E-06   0.126812E-07
   591   0.221997E+04   0.322437E+02   0.402966E-05   0.322437E+02   0.159160E+02  -0.525820E-06   0.402966E-05  -0.525820E-06   0.126468E-07
   592   0.221112E+04   0.324372E+02   0.407528E-05   0.324372E+02   0.161916E+02  -0.538094E-06   0.407528E-05  -0.538094E-06   0.126125E-07
   593   0.220219E+04   0.326005E+02   0.412138E-05   0.326005E+02   0.164710E+02  -0.550271E-06   0.412138E-05  -0.550271E-06   0.125783E-07
   594   0.219310E+04   0.327304E+02   0.416795E-05   0.327304E+02   0.167520E+02  -0.562350E-06   0.416795E-05  -0.562350E-06   0.125443E-07
   595   0.218401E+04   0.328294E+02   0.421499E-05   0.328294E+02   0.170338E+02  -0.574328E-06   0.421499E-05  -0.574328E-06   0.125105E-07
   596   0.217498E+04   0.328950E+02   0.426247E-05   0.328950E+02   0.173193E+02  -0.586203E-06   0.426247E-05  -0.586203E-06   0.124767E-07
   597   0.216588E+04   0.329288E+02   0.431040E-05   0.329288E+02   0.176042E+02  -0.597974E-06   0.431040E-05  -0.597974E-06   0.124431E-07
   598   0.215691E+04   0.329300E+02   0.435875E-05   0.329300E+02   0.178922E+02  -0.609637E-06   0.435875E-05  -0.609637E-06   0.124097E-07
   599   0.214779E+04   0.328994E+02   0.440752E-05   0.328994E+02   0.181817E+02  -0.621191E-06   0.440752E-05  -0.621191E-06   0.123763E-07
   600   0.213859E+04   0.328355E+02   0.445669E-05   0.328355E+02   0.184728E+02  -0.632634E-06   0.445669E-05  -0.632634E-06   0.123431E-07
   601   0.212938E+04   0.327390E+02   0.450626E-05   0.327390E+02   0.187655E+02  -0.643964E-06   0.450626E-05  -0.643964E-06   0.123100E-07
   602   0.212016E+04   0.326091E+02   0.455621E-05   0.326091E+02   0.190583E+02  -0.655181E-06   0.455621E-05  -0.655181E-06   0.122771E-07
   603   0.211086E+04   0.324480E+02   0.460653E-05   0.324480E+02   0.193535E+02  -0.666282E-06   0.460653E-05  -0.666282E-06   0.122443E-07
   604   0.210170E+04   0.322535E+02   0.465722E-05   0.322535E+02   0.196487E+02  -0.677269E-06   0.465722E-05  -0.677269E-06   0.122116E-07
   605   0.209246E+04   0.320263E+02   0.470825E-05   0.320263E+02   0.199448E+02  -0.688141E-06   0.470825E-05  -0.688141E-06   0.121791E-07
   606   0.208329E+04   0.317663E+02   0.475962E-05   0.317663E+02   0.202417E+02  -0.698896E-06   0.475962E-05  -0.698896E-06   0.121466E-07
   607   0.207388E+04   0.314736E+02   0.481132E-05   0.314736E+02   0.205395E+02  -0.709535E-06   0.481132E-05  -0.709535E-06   0.121143E-07
   608   0.206469E+04   0.311481E+02   0.486333E-05   0.311481E+02   0.208382E+02  -0.720057E-06   0.486333E-05  -0.720057E-06   0.120822E-07
   609   0.205557E+04   0.307897E+02   0.491564E-05   0.307897E+02   0.211363E+02  -0.730461E-06   0.491564E-05  -0.730461E-06   0.120501E-07
   610   0.204637E+04   0.303985E+02   0.496825E-05   0.303985E+02   0.214344E+02  -0.740747E-06   0.496825E-05  -0.740747E-06   0.120182E-07
   611   0.203723E+04   0.299752E+02   0.502114E-05   0.299752E+02   0.217335E+02  -0.750914E-06   0.502114E-05  -0.750914E-06   0.119864E-07
   612   0.202816E+04   0.295204E+02   0.507429E-05   0.295204E+02   0.220334E+02  -0.760962E-06   0.507429E-05  -0.760962E-06   0.119547E-07
   613   0.201901E+04   0.290320E+02   0.512771E-05   0.290320E+02   0.223305E+02  -0.770889E-06   0.512771E-05  -0.770889E-06   0.119232E-07
   614   0.201000E+04   0.285113E+02   0.518137E-05   0.285113E+02   0.226292E+02  -0.780697E-06   0.518137E-05  -0.780697E-06   0.118917E-07
   615   0.200098E+04   0.279591E+02   0.523526E-05   0.279591E+02   0.229266E+02  -0.790383E-06   0.523526E-05  -0.790383E-06   0.118604E-07
   616   0.199203E+04   0.273754E+02   0.528938E-05   0.273754E+02   0.232249E+02  -0.799948E-06   0.528938E-05  -0.799948E-06   0.118293E-07
   617   0.198322E+04   0.267601E+02   0.534371E-05   0.267601E+02   0.235226E+02  -0.809390E-06   0.534371E-05  -0.809390E-06   0.117982E-07
   618   0.197440E+04   0.261124E+02   0.539824E-05   0.261124E+02   0.238197E+02  -0.818710E-06   0.539824E-05  -0.818710E-06   0.117673E-07
   619   0.196557E+04   0.254354E+02   0.545296E-05   0.254354E+02   0.241170E+02  -0.827907E-06   0.545296E-05  -0.827907E-06   0.117365E-07
   620   0.195696E+04   0.247267E+02   0.550786E-05   0.247267E+02   0.244114E+02  -0.836980E-06   0.550786E-05  -0.836980E-06   0.117058E-07
   621   0.194827E+04   0.239870E+02   0.556293E-05   0.239870E+02   0.247060E+02  -0.845928E-06   0.556293E-05  -0.845928E-06   0.116752E-07
   622   0.193972E+04   0.232164E+02   0.561815E-05   0.232164E+02   0.249993E+02  -0.854752E-06   0.561815E-05  -0.854752E-06   0.116447E-07
   623   0.193131E+04   0.224170E+02   0.567351E-05   0.224170E+02   0.252906E+02  -0.863450E-06   0.567351E-05  -0.863450E-06   0.116144E-07
   624   0.192289E+04   0.215873E+02   0.572901E-05   0.215873E+02   0.255805E+02  -0.872022E-06   0.572901E-05  -0.872022E-06   0.115842E-07
   625   0.191454E+04   0.207274E+02   0.578463E-05   0.207274E+02   0.258691E+02  -0.880468E-06   0.578463E-05  -0.880468E-06   0.115541E-07
   626   0.190633E+04   0.198385E+02   0.584035E-05   0.198385E+02   0.261564E+02  -0.888786E-06   0.584035E-05  -0.888786E-06   0.115241E-07
   627   0.189826E+04   0.189208E+02   0.589618E-05   0.189208E+02   0.264417E+02  -0.896977E-06   0.589618E-05  -0.896977E-06   0.114942E-07
   628   0.189025E+04   0.179742E+02   0.595209E-05   0.179742E+02   0.267250E+02  -0.905039E-06   0.595209E-05  -0.905039E-06   0.114645E-07
   629   0.188239E+04   0.169993E+02   0.600808E-05   0.169993E+02   0.270062E+02  -0.912973E-06   0.600808E-05  -0.912973E-06   0.114348E-07
   630   0.187452E+04   0.159955E+02   0.606413E-05   0.159955E+02   0.272854E+02  -0.920778E-06   0.606413E-05  -0.920778E-06   0.114053E-07
   631   0.186680E+04   0.149657E+02   0.612024E-05   0.149657E+02   0.275625E+02  -0.928452E-06   0.612024E-05  -0.928452E-06   0.113759E-07
   632   0.185928E+04   0.139076E+02   0.617638E-05   0.139076E+02   0.278369E+02  -0.935996E-06   0.617638E-05  -0.935996E-06   0.113466E-07
   633   0.185176E+04   0.128234E+02   0.623256E-05   0.128234E+02   0.281100E+02  -0.943409E-06   0.623256E-05  -0.943409E-06   0.113174E-07
   634   0.184446E+04   0.117130E+02   0.628875E-05   0.117130E+02   0.283788E+02  -0.950691E-06   0.628875E-05  -0.950691E-06   0.112883E-07
   635   0.183729E+04   0.105769E+02   0.634495E-05   0.105769E+02   0.286464E+02  -0.957840E-06   0.634495E-05  -0.957840E-06   0.112594E-07
   636   0.183012E+04   0.941572E+01   0.640115E-05   0.941572E+01   0.289120E+02  -0.964857E-06   0.640115E-05  -0.964857E-06   0.112305E-07
   637   0.182316E+04   0.822874E+01   0.645733E-05   0.822874E+01   0.291726E+02  -0.971740E-06   0.645733E-05  -0.971740E-06   0.112018E-07
   638   0.181635E+04   0.701813E+01   0.651348E-05   0.701813E+01   0.294319E+02  -0.978490E-06   0.651348E-05  -0.978490E-06   0.111731E-07
   639   0.180967E+04   0.578291E+01   0.656960E-05   0.578291E+01   0.296870E+02  -0.985105E-06   0.656960E-05  -0.985105E-06   0.111446E-07
   640   0.180314E+04   0.452462E+01   0.662566E-05   0.452462E+01   0.299401E+02  -0.991586E-06   0.662566E-05  -0.991586E-06   0.111162E-07
   641   0.179675E+04   0.324322E+01   0.668166E-05   0.324322E+01   0.301898E+02  -0.997931E-06   0.668166E-05  -0.997931E-06   0.110879E-07
   642   0.179042E+04   0.193945E+01   0.673760E-05   0.193945E+01   0.304352E+02  -0.100414E-05   0.673760E-05  -0.100414E-05   0.110597E-07
   643   0.178431E+04   0.613761E+00   0.679344E-05   0.613761E+00   0.306786E+02  -0.101021E-05   0.679344E-05  -0.101021E-05   0.110316E-07
   644   0.177841E+04  -0.733200E+00   0.684919E-05  -0.733200E+00   0.309163E+02  -0.101615E-05   0.684919E-05  -0.101615E-05   0.110036E-07
   645   0.177258E+04  -0.210117E+01   0.690484E-05  -0.210117E+01   0.311513E+02  -0.102195E-05   0.690484E-05  -0.102195E-05   0.109758E-07
   646   0.176690E+04  -0.348950E+01   0.696036E-05  -0.348950E+01   0.313829E+02  -0.102760E-05   0.696036E-05  -0.102760E-05   0.109480E-07
   647   0.176150E+04  -0.489808E+01   0.701576E-05  -0.489808E+01   0.316102E+02  -0.103313E-05   0.701576E-05  -0.103313E-05   0.109203E-07
   648   0.175609E+04  -0.632501E+01   0.707101E-05  -0.632501E+01   0.318341E+02  -0.103851E-05   0.707101E-05  -0.103851E-05   0.108928E-07
   649   0.175098E+04  -0.777104E+01   0.712612E-05  -0.777104E+01   0.320530E+02  -0.104375E-05   0.712612E-05  -0.104375E-05   0.108653E-07
   650   0.174600E+04  -0.923474E+01   0.718105E-05  -0.923474E+01   0.322678E+02  -0.104885E-05   0.718105E-05  -0.104885E-05   0.108379E-07
   651   0.174116E+04  -0.107161E+02   0.723582E-05  -0.107161E+02   0.324798E+02  -0.105381E-05   0.723582E-05  -0.105381E-05   0.108107E-07
   652   0.173647E+04  -0.122145E+02   0.729040E-05  -0.122145E+02   0.326870E+02  -0.105863E-05   0.729040E-05  -0.105863E-05   0.107835E-07
   653   0.173207E+04  -0.137283E+02   0.734479E-05  -0.137283E+02   0.328884E+02  -0.106331E-05   0.734479E-05  -0.106331E-05   0.107565E-07
   654   0.172773E+04  -0.152570E+02   0.739899E-05  -0.152570E+02   0.330864E+02  -0.106785E-05   0.739899E-05  -0.106785E-05   0.107295E-07
   655   0.172354E+04  -0.168012E+02   0.745299E-05  -0.168012E+02   0.332802E+02  -0.107225E-05   0.745299E-05  -0.107225E-05   0.107027E-07
   656   0.171963E+04  -0.183595E+02   0.750678E-05  -0.183595E+02   0.334690E+02  -0.107651E-05   0.750678E-05  -0.107651E-05   0.106759E-07
   657   0.171587E+04  -0.199304E+02   0.756035E-05  -0.199304E+02   0.336530E+02  -0.108063E-05   0.756035E-05  -0.108063E-05   0.106493E-07
   658   0.171217E+04  -0.215147E+02   0.761371E-05  -0.215147E+02   0.338327E+02  -0.108461E-05   0.761371E-05  -0.108461E-05   0.106227E-07
   659   0.170884E+04  -0.231109E+02   0.766683E-05  -0.231109E+02   0.340074E+02  -0.108845E-05   0.766683E-05  -0.108845E-05   0.105963E-07
   660   0.170566E+04  -0.247184E+02   0.771972E-05  -0.247184E+02   0.341765E+02  -0.109216E-05   0.771972E-05  -0.109216E-05   0.105699E-07
   661   0.170261E+04  -0.263356E+02   0.777237E-05  -0.263356E+02   0.343407E+02  -0.109573E-05   0.777237E-05  -0.109573E-05   0.105437E-07
   662   0.169979E+04  -0.279641E+02   0.782478E-05  -0.279641E+02   0.345006E+02  -0.109916E-05   0.782478E-05  -0.109916E-05   0.105175E-07
   663   0.169710E+04  -0.296024E+02   0.787693E-05  -0.296024E+02   0.346556E+02  -0.110245E-05   0.787693E-05  -0.110245E-05   0.104915E-07
   664   0.169464E+04  -0.312483E+02   0.792881E-05  -0.312483E+02   0.348041E+02  -0.110561E-05   0.792881E-05  -0.110561E-05   0.104655E-07
   665   0.169232E+04  -0.329026E+02   0.798044E-05  -0.329026E+02   0.349477E+02  -0.110863E-05   0.798044E-05  -0.110863E-05   0.104396E-07
   666   0.169021E+04  -0.345637E+02   0.803178E-05  -0.345637E+02   0.350864E+02  -0.111152E-05   0.803178E-05  -0.111152E-05   0.104139E-07
   667   0.168833E+04  -0.362318E+02   0.808285E-05  -0.362318E+02   0.352193E+02  -0.111427E-05   0.808285E-05  -0.111427E-05   0.103882E-07
   668   0.168651E+04  -0.379061E+02   0.813363E-05  -0.379061E+02   0.353473E+02  -0.111688E-05   0.813363E-05  -0.111688E-05   0.103626E-07
   669   0.168506E+04  -0.395851E+02   0.818412E-05  -0.395851E+02   0.354695E+02  -0.111936E-05   0.818412E-05  -0.111936E-05   0.103371E-07
   670   0.168368E+04  -0.412675E+02   0.823431E-05  -0.412675E+02   0.355861E+02  -0.112170E-05   0.823431E-05  -0.112170E-05   0.103117E-07
   671   0.168260E+04  -0.429546E+02   0.828419E-05  -0.429546E+02   0.356984E+02  -0.112391E-05   0.828419E-05  -0.112391E-05   0.102864E-07
   672   0.168158E+04  -0.446450E+02   0.833376E-05  -0.446450E+02   0.358036E+02  -0.112599E-05   0.833376E-05  -0.112599E-05   0.102612E-07
   673   0.168086E+04  -0.463366E+02   0.838301E-05  -0.463366E+02   0.359045E+02  -0.112793E-05   0.838301E-05  -0.112793E-05   0.102361E-07
   674   0.168029E+04  -0.480301E+02   0.843193E-05  -0.480301E+02   0.359990E+02  -0.112974E-05   0.843193E-05  -0.112974E-05   0.102111E-07
   675   0.167993E+04  -0.497247E+02   0.848052E-05  -0.497247E+02   0.360878E+02  -0.113142E-05   0.848052E-05  -0.113142E-05   0.101861E-07
   676   0.167972E+04  -0.514184E+02   0.852878E-05  -0.514184E+02   0.361708E+02  -0.113296E-05   0.852878E-05  -0.113296E-05   0.101613E-07
   677   0.167973E+04  -0.531117E+02   0.857668E-05  -0.531117E+02   0.362481E+02  -0.113437E-05   0.857668E-05  -0.113437E-05   0.101365E-07
   678   0.167996E+04  -0.548041E+02   0.862424E-05  -0.548041E+02   0.363190E+02  -0.113565E-05   0.862424E-05  -0.113565E-05   0.101119E-07
   679   0.168033E+04  -0.564940E+02   0.867143E-05  -0.564940E+02   0.363849E+02  -0.113680E-05   0.867143E-05  -0.113680E-05   0.100873E-07
   680   0.168100E+04  -0.581816E+02   0.871826E-05  -0.581816E+02   0.364451E+02  -0.113781E-05   0.871826E-05  -0.113781E-05   0.100628E-07
   681   0.168182E+04  -0.598645E+02   0.876472E-05  -0.598645E+02   0.364988E+02  -0.113870E-05   0.876472E-05  -0.113870E-05   0.100384E-07
   682   0.168279E+04  -0.615443E+02   0.881080E-05  -0.615443E+02   0.365460E+02  -0.113945E-05   0.881080E-05  -0.113945E-05   0.100141E-07
   683   0.168405E+04  -0.632202E+02   0.885650E-05  -0.632202E+02   0.365890E+02  -0.114008E-05   0.885650E-05  -0.114008E-05   0.998990E-08
   684   0.168538E+04  -0.648901E+02   0.890180E-05  -0.648901E+02   0.366240E+02  -0.114057E-05   0.890180E-05  -0.114057E-05   0.996577E-08
   685   0.168686E+04  -0.665540E+02   0.894670E-05  -0.665540E+02   0.366541E+02  -0.114094E-05   0.894670E-05  -0.114094E-05   0.994173E-08
   686   0.168856E+04  -0.682030E+02   0.899121E-05  -0.682030E+02   0.366776E+02  -0.114117E-05   0.899121E-05  -0.114117E-05   0.991777E-08
   687   0.169056E+04  -0.698483E+02   0.903530E-05  -0.698483E+02   0.366962E+02  -0.114128E-05   0.903530E-05  -0.114128E-05   0.989390E-08
   688   0.169263E+04  -0.714876E+02   0.907897E-05  -0.714876E+02   0.367076E+02  -0.114125E-05   0.907897E-05  -0.114125E-05   0.987011E-08
   689   0.169492E+04  -0.731136E+02   0.912222E-05  -0.731136E+02   0.367132E+02  -0.114110E-05   0.912222E-05  -0.114110E-05   0.984641E-08
   690   0.169736E+04  -0.747337E+02   0.916503E-05  -0.747337E+02   0.367139E+02  -0.114082E-05   0.916503E-05  -0.114082E-05   0.982280E-08
   691   0.170003E+04  -0.763405E+02   0.920741E-05  -0.763405E+02   0.367065E+02  -0.114042E-05   0.920741E-05  -0.114042E-05   0.979927E-08
   692   0.170284E+04  -0.779340E+02   0.924935E-05  -0.779340E+02   0.366949E+02  -0.113988E-05   0.924935E-05  -0.113988E-05   0.977582E-08
   693   0.170588E+04  -0.795217E+02   0.929083E-05  -0.795217E+02   0.366769E+02  -0.113922E-05   0.929083E-05  -0.113922E-05   0.975245E-08
   694   0.170899E+04  -0.810887E+02   0.933186E-05  -0.810887E+02   0.366523E+02  -0.113843E-05   0.933186E-05  -0.113843E-05   0.972917E-08
   695   0.171240E+04  -0.826426E+02   0.937243E-05  -0.826426E+02   0.366235E+02  -0.113752E-05   0.937243E-05  -0.113752E-05   0.970597E-08
   696   0.171596E+04  -0.841981E+02   0.941252E-05  -0.841981E+02   0.365874E+02  -0.113648E-05   0.941252E-05  -0.113648E-05   0.968285E-08
   697   0.171966E+04  -0.857256E+02   0.945214E-05  -0.857256E+02   0.365456E+02  -0.113531E-05   0.945214E-05  -0.113531E-05   0.965982E-08
   698   0.172352E+04  -0.872400E+02   0.949128E-05  -0.872400E+02   0.364973E+02  -0.113402E-05   0.949128E-05  -0.113402E-05   0.963686E-08
   699   0.172753E+04  -0.887338E+02   0.952992E-05  -0.887338E+02   0.364440E+02  -0.113260E-05   0.952992E-05  -0.113260E-05   0.961398E-08
   700   0.173176E+04  -0.902146E+02   0.956807E-05  -0.902146E+02   0.363842E+02  -0.113106E-05   0.956807E-05  -0.113106E-05   0.959119E-08
   701   0.173614E+04  -0.916823E+02   0.960572E-05  -0.916823E+02   0.363186E+02  -0.112939E-05   0.960572E-05  -0.112939E-05   0.956847E-08
   702   0.174067E+04  -0.931220E+02   0.964286E-05  -0.931220E+02   0.362480E+02  -0.112761E-05   0.964286E-05  -0.112761E-05   0.954584E-08
   703   0.174536E+04  -0.945636E+02   0.967948E-05  -0.945636E+02   0.361709E+02  -0.112569E-05   0.967948E-05  -0.112569E-05   0.952328E-08
   704   0.175019E+04  -0.959698E+02   0.971559E-05  -0.959698E+02   0.360888E+02  -0.112366E-05   0.971559E-05  -0.112366E-05   0.950080E-08
   705   0.175510E+04  -0.973555E+02   0.975117E-05  -0.973555E+02   0.360001E+02  -0.112150E-05   0.975117E-05  -0.112150E-05   0.947840E-08
   706   0.176024E+04  -0.987281E+02   0.978623E-05  -0.987281E+02   0.359064E+02  -0.111923E-05   0.978623E-05  -0.111923E-05   0.945607E-08
   707   0.176545E+04  -0.100080E+03   0.982075E-05  -0.100080E+03   0.358069E+02  -0.111683E-05   0.982075E-05  -0.111683E-05   0.943383E-08
   708   0.177096E+04  -0.101397E+03   0.985473E-05  -0.101397E+03   0.357024E+02  -0.111432E-05   0.985473E-05  -0.111432E-05   0.941166E-08
